,ts_code,bond_full_name,bond_short_name,cb_code,stk_code,stk_short_name,maturity,par,issue_price,issue_size,remain_size,value_date,maturity_date,rate_type,coupon_rate,add_rate,pay_per_year,list_date,delist_date,exchange,conv_start_date,conv_end_date,first_conv_price,conv_price,rate_clause
646,113049.SH,长城汽车股份有限公司公开发行A股可转换公司债券,长汽转债,,601633.SH,长城汽车,6.0,100.0,100.0,3500000000.0,3495480068.78,2021-06-10,2027-06-10,,,5.0,1,2021-07-08,,SH,2021-12-17,2027-06-09,38.39,39.76,"20210610-20220609,票面利率:0.2%;20220610-20230609,票面利率:0.4%;20230610-20240609,票面利率:0.6%;20240610-20250609,票面利率:0.8%;20250610-20260609,票面利率:1.5%;20260610-20270609,票面利率:2.0%"
647,127038.SZ,紫光国芯微电子股份有限公司公开发行可转换公司债券,国微转债,,002049.SZ,紫光国微,6.0,100.0,100.0,1500000000.0,1493452900.0,2021-06-10,2027-06-10,,,8.0,1,2021-07-14,,SZ,2021-12-17,2027-06-09,137.78,98.18,"20210610-20220609,票面利率:0.2%;20220610-20230609,票面利率:0.4%;20230610-20240609,票面利率:0.6%;20240610-20250609,票面利率:1.5%;20250610-20260609,票面利率:1.8%;20260610-20270609,票面利率:2.0%"
648,113625.SH,江山欧派门业股份有限公司公开发行A股可转换公司债券,江山转债,,603208.SH,江山欧派,6.0,100.0,100.0,583000000.0,582547000.0,2021-06-11,2027-06-11,,,15.0,1,2021-07-01,,SH,2021-12-20,2027-06-10,97.55,73.53,"20210611-20220610,票面利率:0.4%;20220611-20230610,票面利率:0.6%;20230611-20240610,票面利率:1.0%;20240611-20250610,票面利率:1.5%;20250611-20260610,票面利率:2.5%;20260611-20270610,票面利率:3.0%"
649,113050.SH,南京银行股份有限公司公开发行A股可转换公司债券,南银转债,,601009.SH,南京银行,6.0,100.0,,20000000000.0,16616775028.48,2021-06-15,2027-06-15,,,5.0,1,2021-07-01,,SH,2021-12-21,2027-06-14,10.1,9.64,
650,113051.SH,中节能风力发电股份有限公司公开发行可转换公司债券,节能转债,,601016.SH,节能风电,6.0,100.0,100.0,3000000000.0,2998859000.0,2021-06-21,2027-06-21,,,8.0,1,2021-07-22,,SH,2021-12-27,2027-06-20,4.05,3.61,"20210621-20220620,票面利率:0.2%;20220621-20230620,票面利率:0.4%;20230621-20240620,票面利率:0.6%;20240621-20250620,票面利率:1.5%;20250621-20260620,票面利率:1.8%;20260621-20270620,票面利率:2.0%"
651,124021.SZ,2021年新疆北新路桥集团股份有限公司定向可转换公司债券,北新定02,,002307.SZ,北新路桥,6.0,100.0,100.0,150000000.0,0.0,2021-04-28,2027-04-28,,,,1,,,SZ,2022-04-28,2027-04-27,3.89,3.89,"20210428-20220427,票面利率:0.6%;20220428-20230427,票面利率:0.8%;20230428-20240427,票面利率:1.0%;20240428-20250427,票面利率:1.5%;20250428-20260427,票面利率:2.0%;20260428-20270427,票面利率:2.5%"
652,124022.SZ,楚天科技股份有限公司定向可转换公司债券,楚天定转,,300358.SZ,楚天科技,6.0,100.0,100.0,50000000.0,0.0,2021-06-09,2027-06-09,,,2.5,0,,,SZ,2021-12-09,2027-06-08,5.67,5.67,0.5%
653,123117.SZ,健帆生物科技集团股份有限公司创业板向不特定对象发行可转换公司债券,健帆转债,,300529.SZ,健帆生物,6.0,100.0,100.0,1000000000.0,999848600.0,2021-06-23,2027-06-23,,,8.0,1,2021-07-12,,SZ,2021-12-29,2027-06-22,90.6,89.51,"20210623-20220622,票面利率:0.3%;20220623-20230622,票面利率:0.5%;20230623-20240622,票面利率:1.0%;20240623-20250622,票面利率:1.5%;20250623-20260622,票面利率:1.8%;20260623-20270622,票面利率:2.0%"
654,113626.SH,芜湖伯特利汽车安全系统股份有限公司公开发行A股可转换公司债券,伯特转债,,603596.SH,伯特利,6.0,100.0,100.0,902000000.0,780665075.16,2021-06-29,2027-06-29,,,14.0,1,2021-07-21,,SH,2022-01-05,2027-06-28,36.0,35.88,"20210629-20220628,票面利率:0.3%;20220629-20230628,票面利率:0.5%;20230629-20240628,票面利率:1.0%;20240629-20250628,票面利率:1.5%;20250629-20260628,票面利率:1.8%;20260629-20270628,票面利率:2.0%"
655,127039.SZ,北部湾港股份有限公司公开发行可转换公司债券,北港转债,,000582.SZ,北部湾港,6.0,100.0,100.0,3000000000.0,1763097400.0,2021-06-29,2027-06-29,,,6.0,1,2021-07-23,,SZ,2022-01-05,2027-06-28,8.35,8.17,"20210629-20220628,票面利率:0.2%;20220629-20230628,票面利率:0.5%;20230629-20240628,票面利率:1.0%;20240629-20250628,票面利率:1.5%;20250629-20260628,票面利率:1.8%;20260629-20270628,票面利率:2.0%"
656,127040.SZ,江苏国泰国际集团股份有限公司公开发行可转换公司债券,国泰转债,,002091.SZ,江苏国泰,6.0,100.0,100.0,4557420000.0,3987285300.0,2021-07-07,2027-07-07,,,6.0,1,2021-08-10,,SZ,2022-01-13,2027-07-06,9.02,8.77,"20210707-20220706,票面利率:0.2%;20220707-20230706,票面利率:0.4%;20230707-20240706,票面利率:0.6%;20240707-20250706,票面利率:1.5%;20250707-20260706,票面利率:1.8%;20260707-20270706,票面利率:2.0%"
657,123118.SZ,青岛惠城环保科技股份有限公司向不特定对象发行可转换公司债券,惠城转债,,300779.SZ,惠城环保,6.0,100.0,100.0,320000000.0,272352100.0,2021-07-07,2027-07-07,,,12.0,1,2021-07-26,,SZ,2022-01-13,2027-07-06,17.11,17.06,"20210707-20220706,票面利率:0.5%;20220707-20230706,票面利率:0.7%;20230707-20240706,票面利率:1.2%;20240707-20250706,票面利率:1.8%;20250707-20260706,票面利率:2.5%;20260707-20270706,票面利率:3.0%"
658,127041.SZ,广州弘亚数控机械股份有限公司公开发行可转换公司债券,弘亚转债,,002833.SZ,弘亚数控,5.0,100.0,100.0,600000000.0,599946100.0,2021-07-12,2026-07-12,,,12.5,1,2021-08-10,,SZ,2022-01-17,2026-07-11,38.09,26.84,"20210712-20220711,票面利率:0.50%;20220712-20230711,票面利率:0.75%;20230712-20240711,票面利率:1.00%;20240712-20250711,票面利率:1.50%;20250712-20260711,票面利率:2.50%"
659,123119.SZ,深圳康泰生物制品股份有限公司创业板向不特定对象发行可转换公司债券,康泰转2,,300601.SZ,康泰生物,6.0,100.0,100.0,2000000000.0,1999387200.0,2021-07-15,2027-07-15,,,10.0,1,2021-08-05,,SZ,2022-01-21,2027-07-14,145.63,33.66,"20210715-20220714,票面利率:0.3%;20220715-20230714,票面利率:0.5%;20230715-20240714,票面利率:1.0%;20240715-20250714,票面利率:1.5%;20250715-20260714,票面利率:1.8%;20260715-20270714,票面利率:2.0%"
660,113627.SH,宁波太平鸟时尚服饰股份有限公司公开发行可转换公司债券,太平转债,,603877.SH,太平鸟,6.0,100.0,100.0,800000000.0,799977000.0,2021-07-15,2027-07-15,,,8.0,1,2021-08-06,,SH,2022-01-21,2027-07-14,50.32,49.74,"20210715-20220714,票面利率:0.3%;20220715-20230714,票面利率:0.5%;20230715-20240714,票面利率:1.0%;20240715-20250714,票面利率:1.5%;20250715-20260714,票面利率:1.8%;20260715-20270714,票面利率:2.0%"
661,118001.SH,湖南金博碳素股份有限公司向不特定对象发行可转换公司债券,金博转债,,688598.SH,金博股份,6.0,100.0,,599900000.0,0.0,2021-07-23,2027-07-23,,,12.2,1,2021-08-18,2022-09-26,SH,2022-02-07,2027-07-22,271.62,268.83,
662,110081.SH,闻泰科技股份有限公司公开发行可转换公司债券,闻泰转债,,600745.SH,闻泰科技,6.0,100.0,100.0,8600000000.0,8597903711.23,2021-07-28,2027-07-28,,,6.0,1,2021-08-20,,SH,2022-02-07,2027-07-27,96.67,96.49,"20210728-20220727,票面利率:0.1%;20220728-20230727,票面利率:0.2%;20230728-20240727,票面利率:0.3%;20240728-20250727,票面利率:1.5%;20250728-20260727,票面利率:1.8%;20260728-20270727,票面利率:2.0%"
663,123120.SZ,隆华科技集团(洛阳)股份有限公司创业板向不特定对象发行可转换公司债券,隆华转债,,300263.SZ,隆华科技,6.0,100.0,,798930000.0,798159400.0,2021-07-30,2027-07-30,,,12.0,1,2021-08-23,,SZ,2022-02-07,2027-07-29,7.76,7.75,
664,123121.SZ,武汉帝尔激光科技股份有限公司创业板向不特定对象发行可转换公司债券,帝尔转债,,300776.SZ,帝尔激光,6.0,100.0,100.0,840000000.0,830761700.0,2021-08-05,2027-08-05,,,12.0,1,2021-08-27,,SZ,2022-02-11,2027-08-04,192.7,119.47,"20210805-20220804,票面利率:0.4%;20220805-20230804,票面利率:0.6%;20230805-20240804,票面利率:1.0%;20240805-20250804,票面利率:1.5%;20250805-20260804,票面利率:2.5%;20260805-20270804,票面利率:3.0%"
665,123122.SZ,上海富瀚微电子股份有限公司创业板向不特定对象发行可转换公司债券,富瀚转债,,300613.SZ,富瀚微,6.0,100.0,100.0,581190000.0,580625500.0,2021-08-06,2027-08-06,,,12.5,1,2021-08-24,,SZ,2022-02-14,2027-08-05,177.04,92.73,"20210806-20220805,票面利率:0.3%;20220806-20230805,票面利率:0.5%;20230806-20240805,票面利率:1.0%;20240806-20250805,票面利率:1.5%;20250806-20260805,票面利率:2.0%;20260806-20270805,票面利率:2.5%"
666,127042.SZ,嘉美食品包装(滁州)股份有限公司可转换公司债券,嘉美转债,,002969.SZ,嘉美包装,6.0,100.0,100.0,750000000.0,749808600.0,2021-08-09,2027-08-09,,,10.0,1,2021-09-08,,SZ,2022-02-14,2027-08-08,4.87,4.86,"20210809-20220808,票面利率:0.3%;20220809-20230808,票面利率:0.5%;20230809-20240808,票面利率:1.0%;20240809-20250808,票面利率:1.5%;20250809-20260808,票面利率:1.8%;20260809-20270808,票面利率:2.0%"
667,123123.SZ,宁波江丰电子材料股份有限公司创业板向不特定对象发行可转换公司债券,江丰转债,,300666.SZ,江丰电子,6.0,100.0,100.0,516500000.0,0.0,2021-08-12,2027-08-12,,,12.0,1,2021-09-01,2022-12-30,SZ,2022-02-18,2027-08-11,51.93,53.59,"20210812-20220811,票面利率:0.4%;20220812-20230811,票面利率:0.6%;20230812-20240811,票面利率:1.2%;20240812-20250811,票面利率:1.8%;20250812-20260811,票面利率:2.5%;20260812-20270811,票面利率:3.0%"
668,127043.SZ,贵州川恒化工股份有限公司公开发行可转换公司债券,川恒转债,,002895.SZ,川恒股份,6.0,100.0,100.0,1160000000.0,1044374100.0,2021-08-12,2027-08-12,,,12.0,1,2021-09-23,,SZ,2022-02-18,2027-08-11,21.02,20.68,"20210812-20220811,票面利率:0.4%;20220812-20230811,票面利率:0.6%;20230812-20240811,票面利率:1.0%;20240812-20250811,票面利率:1.5%;20250812-20260811,票面利率:2.5%;20260812-20270811,票面利率:3.0%"
669,118002.SH,天合光能股份有限公司向不特定对象发行可转换公司债券,天合转债,,688599.SH,天合光能,6.0,100.0,100.0,5252000000.0,0.0,2021-08-13,2027-08-13,,,13.0,1,2021-09-01,2022-04-13,SH,2022-02-21,2027-08-12,50.51,50.4,"20210813-20220812,票面利率:0.3%;20220813-20230812,票面利率:0.5%;20230813-20240812,票面利率:1.0%;20240813-20250812,票面利率:1.5%;20250813-20260812,票面利率:1.8%;20260813-20270812,票面利率:2.0%"
670,123124.SZ,晶瑞电子材料股份有限公司创业板向不特定对象发行可转换公司债券,晶瑞转2,,300655.SZ,晶瑞电材,6.0,100.0,100.0,523000000.0,522750600.0,2021-08-16,2027-08-16,,,5.0,1,2021-09-07,,SZ,2022-02-21,2027-08-15,50.31,29.64,"20210816-20220815,票面利率:0.2%;20220816-20230815,票面利率:0.3%;20230816-20240815,票面利率:0.4%;20240816-20250815,票面利率:1.5%;20250816-20260815,票面利率:1.8%;20260816-20270815,票面利率:2.0%"
671,127045.SZ,牧原食品股份有限公司公开发行可转换公司债券,牧原转债,,002714.SZ,牧原股份,6.0,100.0,,9550000000.0,9543898200.0,2021-08-16,2027-08-16,,,5.0,1,2021-09-10,,SZ,2022-02-21,2027-08-15,47.91,47.26,
672,127044.SZ,蒙娜丽莎集团股份有限公司公开发行可转换公司债券,蒙娜转债,,002918.SZ,蒙娜丽莎,6.0,100.0,100.0,1168930000.0,1168866500.0,2021-08-16,2027-08-16,,,10.0,1,2021-09-16,,SZ,2022-02-21,2027-08-15,27.2,26.72,"20210816-20220815,票面利率:0.3%;20220816-20230815,票面利率:0.5%;20230816-20240815,票面利率:1.0%;20240816-20250815,票面利率:1.5%;20250816-20260815,票面利率:1.8%;20260816-20270815,票面利率:2.0%"
673,113628.SH,浙江晨丰科技股份有限公司公开发行可转换公司债券,晨丰转债,,603685.SH,晨丰科技,6.0,100.0,100.0,415000000.0,414975000.0,2021-08-23,2027-08-23,,,12.0,1,2021-09-17,,SH,2022-02-28,2027-08-22,13.06,12.94,"20210823-20220822,票面利率:0.5%;20220823-20230822,票面利率:0.7%;20230823-20240822,票面利率:1.0%;20240823-20250822,票面利率:2.0%;20250823-20260822,票面利率:2.5%;20260823-20270822,票面利率:3.0%"
674,123125.SZ,福建元力活性炭股份有限公司创业板向不特定对象发行可转换公司债券,元力转债,,300174.SZ,元力股份,6.0,100.0,100.0,900000000.0,0.0,2021-09-06,2027-09-06,,,2.7,1,2021-09-30,2023-01-17,SZ,2022-03-10,2027-09-05,17.61,17.51,"20210906-20220905,票面利率:0.1%;20220906-20230905,票面利率:0.3%;20230906-20240905,票面利率:0.8%;20240906-20250905,票面利率:1.3%;20250906-20260905,票面利率:1.8%;20260906-20270905,票面利率:2.3%"
675,123126.SZ,山东瑞丰高分子材料股份有限公司创业板向不特定对象发行可转换公司债券,瑞丰转债,,300243.SZ,瑞丰高材,6.0,100.0,,340000000.0,339961600.0,2021-09-10,2027-09-10,,,16.0,1,2021-10-18,,SZ,2022-03-16,2027-09-09,17.8,17.68,
676,113629.SH,南京泉峰汽车精密技术股份有限公司公开发行可转换公司债券,泉峰转债,,603982.SH,泉峰汽车,6.0,100.0,100.0,620000000.0,619279002.35,2021-09-14,2027-09-14,,,12.0,1,2021-10-21,,SH,2022-03-22,2027-09-13,23.03,22.17,"20210914-20220913,票面利率:0.4%;20220914-20230913,票面利率:0.6%;20230914-20240913,票面利率:1.0%;20240914-20250913,票面利率:1.5%;20250914-20260913,票面利率:2.5%;20260914-20270913,票面利率:3.0%"
677,127046.SZ,上海百润投资控股集团股份有限公司公开发行可转换公司债券,百润转债,,002568.SZ,百润股份,6.0,100.0,100.0,1128000000.0,1127572800.0,2021-09-29,2027-09-29,,,8.0,1,2021-11-03,,SZ,2022-04-12,2027-09-28,66.89,47.44,"20210929-20220928,票面利率:0.3%;20220929-20230928,票面利率:0.5%;20230929-20240928,票面利率:1.0%;20240929-20250928,票面利率:1.5%;20250929-20260928,票面利率:1.8%;20260929-20270928,票面利率:2.0%"
678,110814.SH,华电国际电力股份有限公司定向可转换公司债券,华电定转,,600027.SH,华电国际,3.0,100.0,100.0,1470160000.0,1470160000.0,2021-09-28,2024-09-28,,,4.0,1,2022-10-26,,SH,2022-09-28,2024-09-27,4.61,4.11,"20210928-20220927,票面利率:2%;20220928-20230927,票面利率:3%;20230928-20240927,票面利率:3%"
679,127047.SZ,帝欧家居股份有限公司公开发行可转换公司债券,帝欧转债,,002798.SZ,帝欧家居,6.0,100.0,100.0,1500000000.0,1499875400.0,2021-10-25,2027-10-25,,,12.5,1,2021-11-26,,SZ,2022-04-29,2027-10-24,13.53,13.34,"20211025-20221024,票面利率:0.3%;20221025-20231024,票面利率:0.5%;20231025-20241024,票面利率:1.0%;20241025-20251024,票面利率:1.6%;20251025-20261024,票面利率:2.0%;20261025-20271024,票面利率:2.5%"
680,127048.SZ,宁波中大力德智能传动股份有限公司公开发行可转换公司债券,中大转债,,002896.SZ,中大力德,6.0,100.0,,270000000.0,0.0,2021-10-26,2027-10-26,,,12.0,1,2021-11-24,2022-09-13,SZ,2022-05-05,2027-10-25,22.1,16.77,
681,113630.SH,苏州赛伍应用技术股份有限公司公开发行可转换公司债券,赛伍转债,,603212.SH,赛伍技术,6.0,100.0,100.0,700000000.0,0.0,2021-10-27,2027-10-27,,,12.5,1,2021-11-23,2022-08-01,SH,2022-05-05,2027-10-26,32.9,19.08,"20211027-20221026,票面利率:0.4%;20221027-20231026,票面利率:0.6%;20231027-20241026,票面利率:1.0%;20241027-20251026,票面利率:1.5%;20251027-20261026,票面利率:2.0%;20261027-20271026,票面利率:2.5%"
682,110082.SH,宏发科技股份有限公司公开发行可转换公司债券,宏发转债,,600885.SH,宏发股份,6.0,100.0,,2000000000.0,1999576048.36,2021-10-28,2027-10-28,,,10.0,1,2021-11-23,,SH,2022-05-05,2027-10-27,72.28,51.32,
683,123127.SZ,江西耐普矿机股份有限公司向不特定对象发行可转换公司债券,耐普转债,,300818.SZ,耐普矿机,6.0,100.0,100.0,400000000.0,399941900.0,2021-10-29,2027-10-29,,,7.2,1,2021-11-19,,SZ,2022-05-05,2027-10-28,37.0,37.0,"20211029-20221028,票面利率:0.4%;20221029-20231028,票面利率:0.6%;20231029-20241028,票面利率:1.1%;20241029-20251028,票面利率:1.8%;20251029-20261028,票面利率:2.3%;20261029-20271028,票面利率:2.8%"
684,123128.SZ,首华燃气科技(上海)股份有限公司创业板向不特定对象发行可转换公司债券,首华转债,,300483.SZ,首华燃气,6.0,100.0,100.0,1379500000.0,1379403600.0,2021-11-01,2027-11-01,,,8.0,1,2021-11-18,,SZ,2022-05-05,2027-10-31,25.02,25.02,"20211101-20221031,票面利率:0.3%;20221101-20231031,票面利率:0.5%;20231101-20241031,票面利率:1.0%;20241101-20251031,票面利率:1.5%;20251101-20261031,票面利率:1.8%;20261101-20271031,票面利率:2.0%"
685,127049.SZ,新希望六和股份有限公司公开发行可转换公司债券,希望转2,,000876.SZ,新希望,6.0,100.0,,8150000000.0,8143625300.0,2021-11-02,2027-11-02,,,5.0,1,2021-11-29,,SZ,2022-05-09,2027-11-01,14.45,14.4,
686,123129.SZ,江苏锦鸡实业股份有限公司创业板向不特定对象发行可转换公司债券,锦鸡转债,,300798.SZ,锦鸡股份,6.0,100.0,100.0,600000000.0,599982800.0,2021-11-04,2027-11-04,,,9.3,1,2021-11-24,,SZ,2022-05-10,2027-11-03,9.53,7.97,"20211104-20221103,票面利率:0.4%;20221104-20231103,票面利率:0.6%;20231104-20241103,票面利率:1.0%;20241104-20251103,票面利率:1.5%;20251104-20261103,票面利率:2.3%;20261104-20271103,票面利率:2.7%"
687,113631.SH,安徽省天然气开发股份有限公司公开发行可转换公司债券,皖天转债,,603689.SH,皖天然气,6.0,100.0,100.0,930000000.0,929961000.32,2021-11-08,2027-11-08,,,8.0,1,2021-12-10,,SH,2022-05-12,2027-11-07,11.12,7.81,"20211108-20221107,票面利率:0.2%;20221108-20231107,票面利率:0.4%;20231108-20241107,票面利率:0.6%;20241108-20251107,票面利率:1.5%;20251108-20261107,票面利率:1.8%;20261108-20271107,票面利率:2.0%"
688,111001.SH,山东玻纤集团股份有限公司公开发行可转换公司债券,山玻转债,,605006.SH,山东玻纤,6.0,100.0,100.0,600000000.0,599935000.0,2021-11-08,2027-11-08,,,12.7,1,2021-12-06,,SH,2022-05-12,2027-11-07,13.91,11.5,"20211108-20221107,票面利率:0.3%;20221108-20231107,票面利率:0.5%;20231108-20241107,票面利率:1.0%;20241108-20251107,票面利率:1.5%;20251108-20261107,票面利率:1.8%;20261108-20271107,票面利率:2.3%"
689,110083.SH,江苏金融租赁股份有限公司公开发行A股可转换公司债券,苏租转债,,600901.SH,江苏金租,6.0,100.0,100.0,5000000000.0,4998091015.73,2021-11-11,2027-11-11,,,5.0,1,2021-12-10,,SH,2022-05-17,2027-11-10,5.42,5.07,"20211111-20221110,票面利率:0.2%;20221111-20231110,票面利率:0.4%;20231111-20241110,票面利率:0.6%;20241111-20251110,票面利率:0.8%;20251111-20261110,票面利率:1.5%;20261111-20271110,票面利率:2.0%"
690,123130.SZ,河南省交通规划设计研究院股份有限公司创业板向不特定对象发行可转换公司债券,设研转债,,300732.SZ,设研院,6.0,100.0,100.0,376000000.0,375539400.0,2021-11-11,2027-11-11,,,10.0,1,2021-12-02,,SZ,2022-05-17,2027-11-10,11.24,9.26,"20211111-20221110,票面利率:0.3%;20221111-20231110,票面利率:0.5%;20231111-20241110,票面利率:1.0%;20241111-20251110,票面利率:1.5%;20251111-20261110,票面利率:1.8%;20261111-20271110,票面利率:2.0%"
691,127050.SZ,青岛森麒麟轮胎股份有限公司公开发行可转换公司债券,麒麟转债,,002984.SZ,森麒麟,6.0,100.0,100.0,2198940000.0,2198878200.0,2021-11-11,2027-11-11,,,8.0,1,2021-12-06,,SZ,2022-05-17,2027-11-10,34.85,28.52,"20211111-20221110,票面利率:0.3%;20221111-20231110,票面利率:0.5%;20231111-20241110,票面利率:1.0%;20241111-20251110,票面利率:1.5%;20251111-20261110,票面利率:1.8%;20261111-20271110,票面利率:2.0%"
692,113632.SH,仙鹤股份有限公司公开发行可转换公司债券,鹤21转债,,603733.SH,仙鹤股份,6.0,100.0,100.0,2050000000.0,2049916012.21,2021-11-17,2027-11-17,,,10.0,1,2021-12-09,,SH,2022-05-23,2027-11-16,39.09,27.23,"20211117-20221116,票面利率:0.3%;20221117-20231116,票面利率:0.5%;20231117-20241116,票面利率:1.0%;20241117-20251116,票面利率:1.5%;20251117-20261116,票面利率:1.8%;20261117-20271116,票面利率:2.0%"
693,127051.SZ,珠海博杰电子股份有限公司公开发行可转换公司债券,博杰转债,,002975.SZ,博杰股份,6.0,100.0,100.0,526000000.0,525909000.0,2021-11-17,2027-11-17,,,12.0,1,2021-12-17,,SZ,2022-05-23,2027-11-16,62.17,61.85,"20211117-20221116,票面利率:0.4%;20221117-20231116,票面利率:0.6%;20231117-20241116,票面利率:1.0%;20241117-20251116,票面利率:1.6%;20251117-20261116,票面利率:2.5%;20261117-20271116,票面利率:3.0%"
